


1.501375,-1.195172
1.498318,-1.232332



6.716935,-0.029537
1.499912,-1.193798



6.729933,-0.030052
1.500551,-1.194601



1.317998,0.347347
1.336956,0.329662
6.743934,-0.029779
1.500628,-1.194504
1.495253,-1.229762



1.330434,0.305240
1.323471,0.281131
1.332715,0.260835
1.356373,0.243178
1.502092,-1.195876
1.495894,-1.230557



1.321695,0.303080
1.318601,0.279991
1.330765,0.260384
6.745932,-0.030370
1.498888,-1.193479



1.324613,0.303781
1.321531,0.280637
1.332728,0.260770
6.741931,-0.030454
1.502055,-1.195923
1.496630,-1.231237



1.334050,0.328919
1.323619,0.303638
1.325401,0.281669
1.335626,0.261582
1.500665,-1.194457
1.496853,-1.230965



1.330180,0.327905
1.319733,0.302688
1.329301,0.282561
1.353239,0.265304
1.500713,-1.194397
1.497690,-1.231522



1.325346,0.326625
1.325567,0.304092
1.333209,0.283414
1.358141,0.266287
1.501435,-1.195096



1.320507,0.325362
1.315851,0.301721
1.320530,0.280536
1.335632,0.261549
6.703935,-0.029496
1.503868,-1.196856
1.497690,-1.231522



1.320698,0.302953
1.316615,0.279714
1.318979,0.258128
1.337679,0.239783
1.503115,-1.196197
1.497735,-1.231467



6.733935,-0.029561
1.235508,-0.202547
1.224198,-0.221075
1.220488,-0.240718
1.239030,-0.264750
1.272800,-0.692518
1.243963,-0.703276
1.238591,-0.726628
1.236234,-0.752020
1.502272,-1.195650



1.205948,-0.340146
1.188778,-0.356214
1.173323,-0.372389
1.161470,-0.389373
1.181620,-0.416874
1.256268,-0.709958
1.239485,-0.727080
1.238847,-0.753497
1.501508,-1.195004



1.265908,-0.715257
1.235125,-0.724632
1.227633,-0.746918
1.060622,-0.797502
1.044480,-0.812029
1.043136,-0.837921



6.732937,-0.029199
1.238682,-0.726472
1.219107,-0.741692
1.501573,-1.194923
1.498557,-1.232042
0.992676,-1.032094
0.970451,-1.042114
0.952920,-1.056822
0.947194,-1.084631



1.240528,-0.810811
1.218968,-0.825167
1.201404,-0.841854
1.196700,-0.867406
1.500544,-1.194609
0.956209,-1.060589
0.933013,-1.069134
0.929471,-1.099857



1.499791,-1.193950
0.954169,-1.058389
0.934349,-1.070623
0.920943,-1.090043



1.499756,-1.193994
0.958240,-1.062797
0.935006,-1.071376
0.924210,-1.093829
0.920012,-1.124628



6.718933,-0.030103
1.500551,-1.194601
0.976710,-1.154202
0.951581,-1.162109
0.926452,-1.169508
0.912473,-1.190543
0.612453,-1.341837



6.718932,-0.030260
1.500490,-1.194677
1.497424,-1.231846
0.916155,-1.235356
0.883107,-1.232225
0.863743,-1.247092



6.711932,-0.030182
1.502055,-1.195923
0.815116,-1.262773
0.795766,-1.277412
0.785632,-1.307061



6.737932,-0.030177
1.498948,-1.193403
0.788213,-1.265623
0.761960,-1.268786
0.745037,-1.286891



6.737932,-0.030177
1.502103,-1.195863
0.786052,-1.262256
0.760903,-1.267087
0.744518,-1.286036



1.501237,-1.195345
1.497374,-1.231906
0.788742,-1.266472
0.760358,-1.266248
0.744489,-1.286053



1.500455,-1.194722
1.497381,-1.231898
0.787660,-1.264789
0.762985,-1.270503
0.745506,-1.287775



1.499839,-1.193889
1.498368,-1.232272
0.788231,-1.265612
0.764101,-1.272166
0.746630,-1.289435



1.502134,-1.195823
1.495946,-1.230494
0.787143,-1.263933
0.761980,-1.268774
0.745066,-1.286874



1.500669,-1.194452
1.496862,-1.230954
0.782462,-1.213627
0.765018,-1.229411
0.750428,-1.250049



1.502916,-1.196446
1.497497,-1.231757
0.846893,-1.071787
0.829545,-1.085270
0.813801,-1.100858
0.803701,-1.124272



1.502284,-1.195635
1.497684,-1.231529
0.892355,-0.991594
0.869630,-0.998359
0.856105,-1.015218
0.848059,-1.038786



6.728934,-0.029757
1.500653,-1.194473
1.498398,-1.232235
0.897086,-0.965589
0.880773,-0.979146
0.870269,-0.999128
0.859348,-1.019024
0.638077,-1.339819



6.724934,-0.029684
1.502983,-1.196362
1.497576,-1.231660
0.925845,-0.964562
0.895002,-0.963430
0.878039,-0.976226
0.872921,-1.002123
0.700547,-1.090344
0.683469,-1.102306
0.671451,-1.122505



6.729935,-0.029691
0.904608,-0.639804
0.885212,-0.647927
0.878724,-0.665017
0.867921,-0.679056
0.873462,-0.705828
0.919517,-0.958161
0.893615,-0.961988
0.881434,-0.979897
0.872247,-1.001384



6.727932,-0.030139
1.032448,-0.483375
1.017283,-0.496547
1.030748,-0.523349
1.500490,-1.194677
0.902622,-0.941111
0.888741,-0.956962
0.879344,-0.977742



0.980785,-0.385976
0.962333,-0.396983
0.937306,-0.404844
0.931590,-0.420267
1.499714,-1.194046
0.975512,-0.837957
0.963419,-0.854849
0.949537,-0.870243
0.941307,-0.890819



0.950218,-0.392261
0.940078,-0.405992
0.935260,-0.421860
1.499666,-1.194107



1.310295,-0.042976
1.293251,-0.084365
1.306696,-0.106149
0.966723,-0.380746
0.951154,-0.392615
0.946568,-0.408620
0.943550,-0.425369
1.500532,-1.194625



1.330472,0.063782
1.307350,0.041236
1.306844,0.020166
1.305000,-0.000896
1.017411,-0.344021
1.005105,-0.358123
0.982660,-0.386672
0.984695,-0.405709
0.993776,-0.427940
1.502856,-1.196522
1.495866,-1.230591



1.312345,0.041474
1.312842,0.020348
1.315000,-0.000754
1.154403,-0.077483
1.139034,-0.095129
1.134366,-0.113202
1.132397,-0.131444
1.137090,-0.150448
1.502067,-1.195907
1.497424,-1.231846



1.245754,0.327173
1.258599,0.309102
1.310347,0.041372
1.310843,0.020267
1.332000,-0.000536
1.501996,-1.195996
1.496559,-1.231323



1.322335,0.041950
1.338833,0.021156
1.500513,-1.194648



1.403164,0.275735
1.388764,0.249510
1.392597,0.227144
1.393108,0.204242
1.416998,0.184819
1.500634,-1.194496



1.502157,-1.195794
1.496752,-1.231088



6.720932,-0.030241
1.501279,-1.195292
1.497424,-1.231846



6.729931,-0.030548
1.500407,-1.194782



6.720932,-0.030196
1.500519,-1.194641



6.724931,-0.030360
1.502032,-1.195952



6.704933,-0.029991
1.502103,-1.195863



6.740931,-0.030475
1.501224,-1.195360



6.727931,-0.030477
1.497288,-1.192277



1.498083,-1.192884



1.503628,-1.197158



1.503724,-1.197037
1.498297,-1.232358



1.501320,-1.195240



6.735934,-0.029880
1.499833,-1.193897
1.497583,-1.231652



1.500563,-1.194586



6.733933,-0.030058
1.502121,-1.195839



6.725934,-0.029775
1.500628,-1.194504



6.731933,-0.030145
1.500525,-1.194633



6.737931,-0.030561
1.499622,-1.194162



1.501231,-1.195352



1.501285,-1.195284



1.502850,-1.196530
1.498196,-1.232481



1.339190,0.353264
1.359208,0.335489
1.499032,-1.193298


1.048425,0.637443
1.056831,0.619462
1.071834,0.605420

1.339190,0.353264
1.357275,0.334977
1.499772,-1.193973
1.497510,-1.231741



1.212483,0.360706
1.221671,0.320449
1.234405,0.302797
1.502243,-1.195687
1.496074,-1.230337



1.349786,0.356223
1.361145,0.335987
1.386772,0.319048
1.445257,0.071006
1.446212,0.047752
1.460788,0.024915
6.691933,-0.029927
1.502929,-1.196430



1.359208,0.335491
1.377054,0.316688
1.579078,0.053981
1.585739,0.028764
1.588997,0.003306
1.499810,-1.193926



1.410093,0.324724
1.428788,0.305098
1.443299,0.284129
1.466338,0.264486
1.610047,0.055402
1.590738,0.028877
1.594997,0.003334
1.500509,-1.194654
1.498224,-1.232447



1.622035,0.055963
1.595736,0.029025
1.597996,0.003370
1.614845,-0.022374
1.502055,-1.195923
1.498187,-1.232491



1.635022,0.056551
1.606733,0.029314
1.607996,0.003443
2.046230,-0.056128
2.018075,-0.088170
2.037368,-0.121715
1.501164,-1.195436
1.498065,-1.232640



1.668707,0.031274
1.674994,0.004508
2.052067,-0.089092
2.049369,-0.122049
1.500509,-1.194654



1.944702,0.071072
1.934598,0.039450
1.930982,0.008268
2.050071,-0.088963
2.059361,-0.122474
2.088059,-0.157624
1.501345,-1.195208



2.248963,0.012849
2.265879,-0.023372
2.064059,-0.089538
2.059354,-0.122595
2.078070,-0.157105
1.501266,-1.195308



2.362883,-0.023489
2.377198,-0.061770
2.081052,-0.090070
2.071343,-0.123144
2.077076,-0.156983
1.503692,-1.197077
1.496703,-1.231148



2.403885,-0.023495
2.394197,-0.061999
2.119290,-0.125447
2.100035,-0.158399
2.116152,-0.193711
1.502134,-1.195823
1.497503,-1.231749



2.412887,-0.023323
2.403202,-0.061926
2.268681,-0.205838
2.256124,-0.241379
1.500717,-1.194392



2.426887,-0.023465
2.412197,-0.062235
2.454862,-0.102488
2.564673,-0.230382
2.562628,-0.271782
1.502977,-1.196370
1.497568,-1.231671



2.430888,-0.023332
2.419201,-0.062185
2.440878,-0.101809
2.735137,-0.244015
2.722902,-0.287138
1.502249,-1.195679
1.498419,-1.232209



2.444191,-0.062888
2.466850,-0.103003
2.757015,-0.246352
2.757672,-0.291157
1.500538,-1.194617



6.732934,-0.029785
2.496188,-0.063688
2.495841,-0.103842
2.777966,-0.247841
2.773623,-0.292467
1.502201,-1.195739



2.551174,-0.064909
2.514818,-0.104784
2.788885,-0.249245
2.784511,-0.294102
1.500471,-1.194701



6.727934,-0.029891
2.519183,-0.064144
2.508831,-0.104342
2.779950,-0.248109
2.786549,-0.293855
1.502964,-1.196386
1.497555,-1.231686



2.499185,-0.063824
2.495837,-0.103942
2.777951,-0.248008
2.783556,-0.293631
1.502916,-1.196446
1.498275,-1.232384



2.456183,-0.063367
2.470835,-0.103461
2.781884,-0.248944
2.778508,-0.293817
1.501195,-1.195397



2.440885,-0.023649
2.454187,-0.063177
2.772942,-0.247892
2.773569,-0.292978
1.499720,-1.194039



2.410884,-0.023659
2.424189,-0.062719
2.772571,-0.203098
2.742032,-0.245497
2.750662,-0.290886
1.501201,-1.195389
1.497329,-1.231961



2.421951,0.015477
2.409886,-0.023448
2.670825,-0.195908
2.649389,-0.237353
1.502958,-1.196394
1.496767,-1.231069



2.412951,0.015358
2.409886,-0.023432
2.323053,-0.135470
2.299620,-0.171419
1.500615,-1.194520
1.497576,-1.231660



2.399952,0.015204
2.398886,-0.023367
2.011244,-0.055138
1.986111,-0.086649
1.987458,-0.118707
1.501441,-1.195088



2.356955,0.014511
2.359884,-0.023398
1.952248,-0.054194
1.925137,-0.084706
1.931517,-0.116051
1.503753,-1.197001
1.497555,-1.231686



2.211479,0.048008
2.194966,0.012212
1.939252,-0.053868
1.910150,-0.084087
1.928528,-0.115766
1.501416,-1.195119



1.789926,0.180463
1.783636,0.150811
6.732935,-0.029628
1.928253,-0.053668
1.905153,-0.083909
1.926532,-0.115656
1.501454,-1.195072
1.498413,-1.232217



1.598098,0.211251
1.595334,0.184788
1.610022,0.160475
6.743935,-0.029576
1.906256,-0.053259
1.893160,-0.083478
1.921539,-0.115374
1.503060,-1.196265



1.576339,0.207982
1.574518,0.181983
1.857863,-0.022597
1.852260,-0.052368
1.499827,-1.193905



1.568448,0.206626
1.567602,0.180855
1.719992,0.005151
1.724853,-0.022537
1.500478,-1.194693



1.568436,0.206720
1.571557,0.181471
1.496161,0.074210
1.496162,0.050092
1.509768,0.026442
6.732934,-0.029785
1.500634,-1.194496
1.498376,-1.232261



1.579337,0.208189
1.577523,0.182115
1.439117,0.140924
1.430247,0.116703
1.501308,-1.195256



1.563479,0.206068
1.451522,0.166143
1.426177,0.139670
1.420274,0.115961
1.501393,-1.195148



1.544186,0.228495
1.453525,0.166234
1.426195,0.139491
1.417303,0.115479
1.499737,-1.194018
1.498245,-1.232421



1.446568,0.165464
1.420219,0.138955
1.414305,0.115337
1.503736,-1.197022



1.439652,0.164323
1.421239,0.138792
1.415325,0.115132
6.717931,-0.030439
1.497292,-1.192272



1.431679,0.163631
1.420210,0.139038
1.420271,0.116000
1.501393,-1.195148

